Gene stable ID,Transcript stable ID,Gene name,Transcript name
ENSG00000308185,ENST00000832220,,
ENSG00000308185,ENST00000832221,,
ENSG00000308185,ENST00000832222,,
ENSG00000308185,ENST00000832223,,
ENSG00000308185,ENST00000832224,,
ENSG00000308185,ENST00000832225,,
ENSG00000308185,ENST00000832226,,
ENSG00000308185,ENST00000832227,,
ENSG00000308185,ENST00000832228,,
ENSG00000308185,ENST00000832229,,
ENSG00000308185,ENST00000832230,,
ENSG00000308185,ENST00000832231,,
ENSG00000308185,ENST00000832232,,
ENSG00000308185,ENST00000832233,,
ENSG00000308185,ENST00000832234,,
ENSG00000308185,ENST00000832235,,
ENSG00000308185,ENST00000832236,,
ENSG00000308185,ENST00000832237,,
ENSG00000308185,ENST00000832238,,
ENSG00000308185,ENST00000832239,,
ENSG00000308185,ENST00000832240,,
ENSG00000308185,ENST00000832241,,
ENSG00000308185,ENST00000832242,,
ENSG00000308185,ENST00000832243,,
ENSG00000308185,ENST00000832244,,
ENSG00000308185,ENST00000832245,,
ENSG00000308185,ENST00000832246,,
ENSG00000308185,ENST00000832247,,
ENSG00000308185,ENST00000832248,,
ENSG00000308185,ENST00000832249,,
ENSG00000308185,ENST00000832250,,
ENSG00000308185,ENST00000832251,,
ENSG00000308185,ENST00000832252,,
ENSG00000308185,ENST00000832253,,
ENSG00000308185,ENST00000832254,,
ENSG00000308185,ENST00000832255,,
ENSG00000308185,ENST00000832256,,
ENSG00000308185,ENST00000832257,,
ENSG00000308185,ENST00000832258,,
ENSG00000308185,ENST00000832259,,
ENSG00000308185,ENST00000832260,,
ENSG00000308185,ENST00000832261,,
ENSG00000308185,ENST00000832262,,
ENSG00000308185,ENST00000832263,,
ENSG00000308185,ENST00000832264,,
ENSG00000308185,ENST00000832265,,
ENSG00000308185,ENST00000832266,,
ENSG00000308185,ENST00000832267,,
ENSG00000308185,ENST00000832268,,
ENSG00000308185,ENST00000832269,,
ENSG00000308185,ENST00000832270,,
ENSG00000308185,ENST00000832271,,
ENSG00000308185,ENST00000832272,,
ENSG00000308185,ENST00000832273,,
ENSG00000308185,ENST00000832274,,
ENSG00000308185,ENST00000832275,,
ENSG00000308185,ENST00000832276,,
ENSG00000308185,ENST00000832277,,
ENSG00000308185,ENST00000832278,,
ENSG00000308185,ENST00000832279,,
ENSG00000308185,ENST00000832280,,
ENSG00000308185,ENST00000832281,,
ENSG00000308185,ENST00000832282,,
ENSG00000308185,ENST00000832283,,
ENSG00000308185,ENST00000832284,,
ENSG00000308185,ENST00000832285,,
ENSG00000308185,ENST00000832286,,
ENSG00000308185,ENST00000832287,,
ENSG00000308185,ENST00000832288,,
ENSG00000308185,ENST00000832289,,
ENSG00000308185,ENST00000832290,,
ENSG00000308185,ENST00000832291,,
ENSG00000308185,ENST00000832292,,
ENSG00000308185,ENST00000832293,,
ENSG00000308185,ENST00000832294,,
ENSG00000308185,ENST00000832295,,
ENSG00000308185,ENST00000832296,,
ENSG00000308185,ENST00000832297,,
ENSG00000308185,ENST00000832298,,
ENSG00000308185,ENST00000832299,,
ENSG00000308185,ENST00000832300,,
ENSG00000308185,ENST00000832301,,
ENSG00000308185,ENST00000832302,,
ENSG00000308185,ENST00000832303,,
ENSG00000308185,ENST00000832304,,
ENSG00000308185,ENST00000832305,,
ENSG00000308185,ENST00000832306,,
ENSG00000308185,ENST00000832307,,
ENSG00000308185,ENST00000832308,,
ENSG00000308185,ENST00000832309,,
ENSG00000308185,ENST00000832310,,
ENSG00000308185,ENST00000832311,,
ENSG00000308185,ENST00000832312,,
ENSG00000308185,ENST00000832313,,
ENSG00000308185,ENST00000832314,,
ENSG00000308185,ENST00000832315,,
ENSG00000308185,ENST00000832316,,
ENSG00000308185,ENST00000832317,,
ENSG00000308185,ENST00000832318,,
ENSG00000308185,ENST00000832319,,
ENSG00000308185,ENST00000832320,,
ENSG00000308185,ENST00000832321,,
ENSG00000308185,ENST00000832322,,
ENSG00000308185,ENST00000832323,,
ENSG00000308185,ENST00000832324,,
ENSG00000308185,ENST00000832325,,
ENSG00000308185,ENST00000832326,,
ENSG00000308185,ENST00000832327,,
ENSG00000308185,ENST00000832328,,
ENSG00000308185,ENST00000832329,,
ENSG00000308185,ENST00000832330,,
ENSG00000277374,ENST00000612925,U1,U1.29-201
ENSG00000303573,ENST00000795701,,
ENSG00000303573,ENST00000795702,,
ENSG00000303573,ENST00000795703,,
ENSG00000303573,ENST00000795704,,
ENSG00000303573,ENST00000795705,,
ENSG00000303573,ENST00000795706,,
ENSG00000303573,ENST00000795707,,
ENSG00000303573,ENST00000795708,,
ENSG00000303573,ENST00000795709,,
ENSG00000303573,ENST00000795710,,
ENSG00000303573,ENST00000795711,,
ENSG00000309296,ENST00000840158,,
ENSG00000309296,ENST00000840159,,
ENSG00000309296,ENST00000840160,,
ENSG00000307722,ENST00000828164,,
ENSG00000274202,ENST00000611062,U2,U2.4-201
ENSG00000310401,ENST00000849557,,
ENSG00000309793,ENST00000843937,,
ENSG00000304792,ENST00000806306,,
ENSG00000304792,ENST00000806307,,
ENSG00000304816,ENST00000806429,,
ENSG00000304816,ENST00000806430,,
ENSG00000304816,ENST00000806431,,
ENSG00000304816,ENST00000806432,,
ENSG00000304816,ENST00000806433,,
ENSG00000304816,ENST00000806434,,
ENSG00000304816,ENST00000806435,,
ENSG00000304816,ENST00000806436,,
ENSG00000304816,ENST00000806437,,
ENSG00000304816,ENST00000806438,,
ENSG00000309831,ENST00000844178,,
ENSG00000309831,ENST00000844179,,
ENSG00000309831,ENST00000844180,,
ENSG00000309831,ENST00000844181,,
ENSG00000309831,ENST00000844182,,
ENSG00000309831,ENST00000844183,,
ENSG00000309258,ENST00000839853,,
ENSG00000304845,ENST00000806598,,
ENSG00000304845,ENST00000806599,,
ENSG00000275987,ENST00000618083,U1,U1.28-201
ENSG00000268674,ENST00000601199,,
ENSG00000277475,ENST00000612315,,
ENSG00000275405,ENST00000619109,U1,U1.26-201
ENSG00000298139,ENST00000753228,,
ENSG00000298139,ENST00000753229,,
ENSG00000298139,ENST00000753230,,
ENSG00000298139,ENST00000753231,,
ENSG00000298139,ENST00000753232,,
ENSG00000298139,ENST00000753233,,
ENSG00000298139,ENST00000753234,,
ENSG00000298139,ENST00000753235,,
ENSG00000298139,ENST00000753236,,
ENSG00000298139,ENST00000753237,,
ENSG00000298139,ENST00000753238,,
ENSG00000298139,ENST00000753239,,
ENSG00000298139,ENST00000753240,,
ENSG00000298139,ENST00000753241,,
ENSG00000301573,ENST00000779919,,
ENSG00000301573,ENST00000779920,,
ENSG00000301573,ENST00000779921,,
ENSG00000301573,ENST00000779922,,
ENSG00000301573,ENST00000779923,,
ENSG00000301573,ENST00000779924,,
ENSG00000301573,ENST00000779925,,
ENSG00000301587,ENST00000780022,,
ENSG00000298153,ENST00000753394,,
ENSG00000298153,ENST00000753395,,
ENSG00000298153,ENST00000753396,,
ENSG00000298153,ENST00000753397,,
ENSG00000298153,ENST00000753398,,
ENSG00000298153,ENST00000753399,,
ENSG00000298153,ENST00000753400,,
ENSG00000298169,ENST00000753504,,
ENSG00000298169,ENST00000753505,,
ENSG00000298181,ENST00000753708,,
ENSG00000273748,ENST00000612919,,
ENSG00000296581,ENST00000740567,,
ENSG00000296581,ENST00000740568,,
ENSG00000296581,ENST00000740569,,
ENSG00000296581,ENST00000740570,,
ENSG00000296581,ENST00000740571,,
ENSG00000297972,ENST00000752237,,
ENSG00000297972,ENST00000752238,,
ENSG00000297972,ENST00000752239,,
ENSG00000297972,ENST00000752240,,
ENSG00000297972,ENST00000752241,,
ENSG00000297972,ENST00000752242,,
ENSG00000297972,ENST00000752243,,
ENSG00000293919,ENST00000719889,,
ENSG00000293919,ENST00000719890,,
ENSG00000293919,ENST00000719891,,
ENSG00000293919,ENST00000719892,,
ENSG00000293919,ENST00000719893,,
ENSG00000293919,ENST00000719894,,
ENSG00000293919,ENST00000719895,,
ENSG00000293919,ENST00000719896,,
ENSG00000293919,ENST00000719897,,
ENSG00000293919,ENST00000719898,,
ENSG00000293919,ENST00000719899,,
ENSG00000293919,ENST00000719900,,
ENSG00000293919,ENST00000719901,,
ENSG00000293919,ENST00000719902,,
ENSG00000293919,ENST00000719903,,
ENSG00000293919,ENST00000719904,,
ENSG00000293919,ENST00000719905,,
ENSG00000293919,ENST00000719906,,
ENSG00000293919,ENST00000719907,,
ENSG00000293919,ENST00000719908,,
ENSG00000293919,ENST00000719909,,
ENSG00000293919,ENST00000719910,,
ENSG00000293919,ENST00000719911,,
ENSG00000293919,ENST00000719912,,
ENSG00000293919,ENST00000719913,,
ENSG00000293919,ENST00000719914,,
ENSG00000293919,ENST00000719915,,
ENSG00000293919,ENST00000719916,,
ENSG00000293919,ENST00000719917,,
ENSG00000293919,ENST00000719918,,
ENSG00000293919,ENST00000719919,,
ENSG00000293919,ENST00000719920,,
ENSG00000293919,ENST00000719921,,
ENSG00000293919,ENST00000719922,,
ENSG00000293919,ENST00000719923,,
ENSG00000293919,ENST00000719924,,
ENSG00000293919,ENST00000719925,,
ENSG00000293919,ENST00000719926,,
ENSG00000293919,ENST00000719927,,
ENSG00000293919,ENST00000719928,,
ENSG00000293919,ENST00000719929,,
ENSG00000296598,ENST00000740700,,
ENSG00000296598,ENST00000740701,,
ENSG00000296598,ENST00000740702,,
ENSG00000300519,ENST00000772555,,
ENSG00000300519,ENST00000772556,,
ENSG00000300519,ENST00000772557,,
ENSG00000300519,ENST00000772558,,
ENSG00000278633,ENST00000619792,,
ENSG00000278066,ENST00000620795,,
ENSG00000296618,ENST00000740805,,
ENSG00000296618,ENST00000740806,,
ENSG00000296618,ENST00000740807,,
ENSG00000296618,ENST00000740808,,
ENSG00000296618,ENST00000740809,,
ENSG00000296618,ENST00000740810,,
ENSG00000296618,ENST00000740811,,
ENSG00000296618,ENST00000740812,,
ENSG00000296618,ENST00000740813,,
ENSG00000296618,ENST00000740814,,
ENSG00000296618,ENST00000740815,,
ENSG00000296618,ENST00000740816,,
ENSG00000296618,ENST00000740817,,
ENSG00000296618,ENST00000740818,,
ENSG00000296618,ENST00000740819,,
ENSG00000296618,ENST00000740820,,
ENSG00000296618,ENST00000740821,,
ENSG00000296618,ENST00000740822,,
ENSG00000296618,ENST00000740823,,
ENSG00000296618,ENST00000740824,,
ENSG00000296618,ENST00000740825,,
ENSG00000296618,ENST00000740826,,
ENSG00000296618,ENST00000740827,,
ENSG00000296618,ENST00000740828,,
ENSG00000296618,ENST00000740829,,
ENSG00000276711,ENST00000621409,U2,U2.13-201
ENSG00000295378,ENST00000729673,,
ENSG00000295378,ENST00000729674,,
ENSG00000295378,ENST00000729675,,
ENSG00000295378,ENST00000729676,,
ENSG00000295378,ENST00000729677,,
ENSG00000295378,ENST00000729678,,
ENSG00000295378,ENST00000729679,,
ENSG00000295378,ENST00000729680,,
ENSG00000295378,ENST00000729681,,
ENSG00000295378,ENST00000729682,,
ENSG00000295378,ENST00000729683,,
ENSG00000295378,ENST00000729684,,
ENSG00000295378,ENST00000729685,,
ENSG00000295378,ENST00000729686,,
ENSG00000295378,ENST00000729687,,
ENSG00000295378,ENST00000729688,,
ENSG00000295378,ENST00000729689,,
ENSG00000295378,ENST00000729690,,
ENSG00000302961,ENST00000790730,,
ENSG00000302961,ENST00000790731,,
ENSG00000304422,ENST00000803246,,
ENSG00000304422,ENST00000803247,,
ENSG00000275661,ENST00000614351,,
ENSG00000276351,ENST00000617089,,
ENSG00000276345,ENST00000612848,,
ENSG00000273532,ENST00000612801,,
ENSG00000294171,ENST00000721626,,
ENSG00000294171,ENST00000721627,,
ENSG00000294171,ENST00000721628,,
ENSG00000294171,ENST00000721629,,
ENSG00000294171,ENST00000721630,,
ENSG00000294171,ENST00000721631,,
ENSG00000294171,ENST00000721632,,
ENSG00000294171,ENST00000721633,,
ENSG00000294171,ENST00000721634,,
ENSG00000294171,ENST00000721635,,
ENSG00000294171,ENST00000721636,,
ENSG00000294171,ENST00000721637,,
ENSG00000294171,ENST00000721638,,
ENSG00000294171,ENST00000721639,,
ENSG00000294171,ENST00000721640,,
ENSG00000294171,ENST00000721641,,
ENSG00000294171,ENST00000721642,,
ENSG00000294171,ENST00000721643,,
ENSG00000294171,ENST00000721644,,
ENSG00000294171,ENST00000721645,,
ENSG00000294171,ENST00000721646,,
ENSG00000294171,ENST00000721647,,
ENSG00000294171,ENST00000721648,,
ENSG00000294171,ENST00000721649,,
ENSG00000294171,ENST00000721650,,
ENSG00000294171,ENST00000721651,,
ENSG00000294171,ENST00000721652,,
ENSG00000297558,ENST00000748908,,
ENSG00000298095,ENST00000752906,,
ENSG00000298095,ENST00000752907,,
ENSG00000298095,ENST00000752908,,
ENSG00000298095,ENST00000752909,,
ENSG00000298095,ENST00000752910,,
ENSG00000298095,ENST00000752911,,
ENSG00000298095,ENST00000752912,,
ENSG00000298095,ENST00000752913,,
ENSG00000298095,ENST00000752914,,
ENSG00000298095,ENST00000752915,,
ENSG00000298095,ENST00000752916,,
ENSG00000298095,ENST00000752917,,
ENSG00000298095,ENST00000752918,,
ENSG00000296634,ENST00000740923,,
ENSG00000303588,ENST00000795909,,
ENSG00000303588,ENST00000795910,,
ENSG00000303588,ENST00000795911,,
ENSG00000303588,ENST00000795912,,
ENSG00000293939,ENST00000720038,,
ENSG00000293939,ENST00000720039,,
ENSG00000293939,ENST00000720040,,
ENSG00000294191,ENST00000721803,,
ENSG00000294191,ENST00000721804,,
ENSG00000294191,ENST00000721805,,
ENSG00000294191,ENST00000721806,,
ENSG00000294191,ENST00000721807,,
ENSG00000294191,ENST00000721808,,
ENSG00000294191,ENST00000721809,,
ENSG00000294191,ENST00000721810,,
ENSG00000294191,ENST00000721811,,
ENSG00000294191,ENST00000721812,,
ENSG00000294191,ENST00000721813,,
ENSG00000308966,ENST00000837539,,
ENSG00000308966,ENST00000837540,,
ENSG00000308966,ENST00000837541,,
ENSG00000308966,ENST00000837542,,
ENSG00000308966,ENST00000837543,,
ENSG00000308966,ENST00000837544,,
ENSG00000308966,ENST00000837545,,
ENSG00000293969,ENST00000720258,,
ENSG00000293969,ENST00000720260,,
ENSG00000293969,ENST00000720262,,
ENSG00000293969,ENST00000720264,,
ENSG00000293969,ENST00000720265,,
ENSG00000293969,ENST00000720266,,
ENSG00000293969,ENST00000720267,,
ENSG00000293969,ENST00000720268,,
ENSG00000293969,ENST00000720269,,
ENSG00000293969,ENST00000720270,,
ENSG00000293969,ENST00000720271,,
ENSG00000293969,ENST00000720272,,
ENSG00000293969,ENST00000720273,,
ENSG00000293969,ENST00000720274,,
ENSG00000293969,ENST00000720275,,
ENSG00000309079,ENST00000838297,,
ENSG00000299852,ENST00000766850,,
ENSG00000299852,ENST00000766851,,
ENSG00000299852,ENST00000766852,,
ENSG00000299852,ENST00000766853,,
ENSG00000299852,ENST00000766854,,
ENSG00000299852,ENST00000766855,,
ENSG00000299870,ENST00000767000,,
ENSG00000299870,ENST00000767001,,
ENSG00000299870,ENST00000767002,,
ENSG00000299870,ENST00000767003,,
ENSG00000299870,ENST00000767004,,
ENSG00000299870,ENST00000767005,,
ENSG00000299870,ENST00000767006,,
ENSG00000299870,ENST00000767007,,
ENSG00000299870,ENST00000767008,,
ENSG00000299870,ENST00000767009,,
ENSG00000299870,ENST00000767010,,
ENSG00000299870,ENST00000767011,,
ENSG00000299870,ENST00000767012,,
ENSG00000299885,ENST00000767201,,
ENSG00000277400,ENST00000613230,,
ENSG00000274847,ENST00000400754,MAFIP,MAFIP-201
ENSG00000307061,ENST00000823175,,
ENSG00000307061,ENST00000823176,,
ENSG00000307061,ENST00000823177,,
ENSG00000307061,ENST00000823178,,
ENSG00000307061,ENST00000823179,,
ENSG00000307061,ENST00000823180,,
ENSG00000307061,ENST00000823181,,
ENSG00000307061,ENST00000823182,,
ENSG00000307061,ENST00000823183,,
ENSG00000307061,ENST00000823184,,
ENSG00000307061,ENST00000823185,,
ENSG00000307061,ENST00000823186,,
ENSG00000307061,ENST00000823187,,
ENSG00000307061,ENST00000823188,,
ENSG00000307061,ENST00000823189,,
ENSG00000307061,ENST00000823190,,
ENSG00000307061,ENST00000823191,,
ENSG00000307061,ENST00000823192,,
ENSG00000298772,ENST00000757881,,
ENSG00000298772,ENST00000757882,,
ENSG00000298772,ENST00000757883,,
ENSG00000298772,ENST00000757884,,
ENSG00000298772,ENST00000757885,,
ENSG00000298772,ENST00000757886,,
ENSG00000298772,ENST00000757887,,
ENSG00000298772,ENST00000757888,,
ENSG00000298772,ENST00000757889,,
ENSG00000298772,ENST00000757890,,
ENSG00000298772,ENST00000757891,,
ENSG00000298772,ENST00000757892,,
ENSG00000298772,ENST00000757893,,
ENSG00000298772,ENST00000757894,,
ENSG00000298772,ENST00000757895,,
ENSG00000298772,ENST00000757896,,
ENSG00000298772,ENST00000757897,,
ENSG00000298772,ENST00000757898,,
ENSG00000298772,ENST00000757899,,
ENSG00000276312,ENST00000615130,,
ENSG00000276700,ENST00000616292,RNA5-8SN4,RNA5-8SN4-201
ENSG00000275757,ENST00000618998,5_8S_rRNA,5_8S_rRNA.2-201
ENSG00000273739,ENST00000618675,,
ENSG00000298142,ENST00000753247,,
ENSG00000301406,ENST00000778730,,
ENSG00000307206,ENST00000824539,,
ENSG00000307206,ENST00000824540,,
ENSG00000307206,ENST00000824541,,
ENSG00000307206,ENST00000824542,,
ENSG00000307077,ENST00000823333,,
ENSG00000307077,ENST00000823334,,
ENSG00000307077,ENST00000823335,,
ENSG00000307077,ENST00000823336,,
ENSG00000307077,ENST00000823337,,
ENSG00000307077,ENST00000823338,,
ENSG00000307077,ENST00000823339,,
ENSG00000307077,ENST00000823340,,
ENSG00000307077,ENST00000823341,,
ENSG00000307077,ENST00000823342,,
ENSG00000310376,ENST00000849365,,
ENSG00000310376,ENST00000849366,,
ENSG00000310376,ENST00000849367,,
ENSG00000310376,ENST00000849368,,
ENSG00000298793,ENST00000758018,,
ENSG00000298793,ENST00000758019,,
ENSG00000298793,ENST00000758020,,
ENSG00000298793,ENST00000758021,,
ENSG00000298793,ENST00000758022,,
ENSG00000310392,ENST00000849529,,
ENSG00000310392,ENST00000849530,,
ENSG00000306938,ENST00000822099,,
ENSG00000310347,ENST00000849220,,
ENSG00000276932,ENST00000620032,Y_RNA,Y_RNA.805-201
ENSG00000302801,ENST00000789624,,
ENSG00000307088,ENST00000823593,,
ENSG00000307088,ENST00000823594,,
ENSG00000307088,ENST00000823595,,
ENSG00000307088,ENST00000823596,,
ENSG00000307088,ENST00000823597,,
ENSG00000307088,ENST00000823598,,
ENSG00000307088,ENST00000823599,,
ENSG00000307088,ENST00000823600,,
ENSG00000307088,ENST00000823601,,
ENSG00000307088,ENST00000823602,,
ENSG00000307088,ENST00000823603,,
ENSG00000307088,ENST00000823604,,
ENSG00000307088,ENST00000823605,,
ENSG00000307088,ENST00000823606,,
ENSG00000307088,ENST00000823607,,
ENSG00000307088,ENST00000823608,,
ENSG00000307088,ENST00000823609,,
ENSG00000307088,ENST00000823610,,
ENSG00000307088,ENST00000823611,,
ENSG00000307088,ENST00000823612,,
ENSG00000307088,ENST00000823613,,
ENSG00000307088,ENST00000823614,,
ENSG00000307088,ENST00000823615,,
ENSG00000307088,ENST00000823616,,
ENSG00000307088,ENST00000823617,,
ENSG00000307088,ENST00000823618,,
ENSG00000307088,ENST00000823619,,
ENSG00000307088,ENST00000823620,,
ENSG00000307088,ENST00000823621,,
ENSG00000307088,ENST00000823622,,
ENSG00000307088,ENST00000823623,,
ENSG00000307088,ENST00000823624,,
ENSG00000307088,ENST00000823625,,
ENSG00000307088,ENST00000823626,,
ENSG00000307088,ENST00000823627,,
ENSG00000307088,ENST00000823628,,
ENSG00000307088,ENST00000823629,,
ENSG00000307088,ENST00000823630,,
ENSG00000307088,ENST00000823631,,
ENSG00000307088,ENST00000823632,,
ENSG00000307088,ENST00000823633,,
ENSG00000307088,ENST00000823634,,
ENSG00000307088,ENST00000823635,,
ENSG00000307088,ENST00000823636,,
ENSG00000307088,ENST00000823637,,
ENSG00000307088,ENST00000823638,,
ENSG00000307088,ENST00000823639,,
ENSG00000307088,ENST00000823640,,
ENSG00000307088,ENST00000823641,,
ENSG00000307088,ENST00000823642,,
ENSG00000307088,ENST00000823643,,
ENSG00000307088,ENST00000823644,,
ENSG00000307088,ENST00000823645,,
ENSG00000307088,ENST00000823646,,
ENSG00000307088,ENST00000823647,,
ENSG00000307088,ENST00000823648,,
ENSG00000307088,ENST00000823649,,
ENSG00000307088,ENST00000823650,,
ENSG00000307088,ENST00000823651,,
ENSG00000307088,ENST00000823652,,
ENSG00000307088,ENST00000823653,,
ENSG00000307088,ENST00000823654,,
ENSG00000307088,ENST00000823655,,
ENSG00000307088,ENST00000823656,,
ENSG00000307088,ENST00000823657,,
ENSG00000307088,ENST00000823658,,
ENSG00000307088,ENST00000823659,,
ENSG00000307088,ENST00000823660,,
ENSG00000307088,ENST00000823661,,
ENSG00000307088,ENST00000823662,,
ENSG00000307088,ENST00000823663,,
ENSG00000307088,ENST00000823664,,
ENSG00000307088,ENST00000823665,,
ENSG00000307088,ENST00000823666,,
ENSG00000307088,ENST00000823667,,
ENSG00000307088,ENST00000823668,,
ENSG00000307088,ENST00000823669,,
ENSG00000307088,ENST00000823670,,
ENSG00000307088,ENST00000823671,,
ENSG00000307088,ENST00000823672,,
ENSG00000307088,ENST00000823673,,
ENSG00000307088,ENST00000823674,,
ENSG00000307088,ENST00000823675,,
ENSG00000307088,ENST00000823676,,
ENSG00000307088,ENST00000823677,,
ENSG00000307088,ENST00000823678,,
ENSG00000307088,ENST00000823679,,
ENSG00000307088,ENST00000823680,,
ENSG00000307088,ENST00000823681,,
ENSG00000307088,ENST00000823682,,
ENSG00000307088,ENST00000823683,,
ENSG00000307088,ENST00000823684,,
ENSG00000307088,ENST00000823685,,
ENSG00000307088,ENST00000823686,,
ENSG00000307088,ENST00000823687,,
ENSG00000307088,ENST00000823688,,
ENSG00000307088,ENST00000823689,,
ENSG00000307088,ENST00000823690,,
ENSG00000307088,ENST00000823691,,
ENSG00000307088,ENST00000823692,,
ENSG00000307088,ENST00000823693,,
ENSG00000307088,ENST00000823694,,
ENSG00000307088,ENST00000823695,,
ENSG00000307088,ENST00000823696,,
ENSG00000307088,ENST00000823697,,
ENSG00000307088,ENST00000823698,,
ENSG00000307088,ENST00000823699,,
ENSG00000307088,ENST00000823700,,
ENSG00000307088,ENST00000823701,,
ENSG00000307088,ENST00000823702,,
ENSG00000307088,ENST00000823703,,
ENSG00000307088,ENST00000823704,,
ENSG00000307088,ENST00000823705,,
ENSG00000307088,ENST00000823706,,
ENSG00000307088,ENST00000823707,,
ENSG00000307088,ENST00000823708,,
ENSG00000307088,ENST00000823709,,
ENSG00000307088,ENST00000823710,,
ENSG00000307088,ENST00000823711,,
ENSG00000307088,ENST00000823712,,
ENSG00000307088,ENST00000823713,,
ENSG00000307088,ENST00000823714,,
